_unit_id,airline_sentiment,airline,text
681457649,neutral,Delta,@JetBlue Our fleet's on fleek smh
681459736,neutral,Delta,@JetBlue @ justdippin drops a new video off the upcoming project #TheTakeover produced by YpOnTheBeat RT
681451847,neutral,United,@united my dad booked through orbitz and due to weather he can't make it to the airport Can you help him
681457013,neutral,Southwest,@SouthwestAir I am but it says yall are sold out Me &amp; My coworkers would need to get out first available
681678112,neutral,American,@AmericanAir about when can I see a new American Airlines credit card to replace my USAIRWAYS dividend MasterCard
681456725,neutral,Southwest,@SouthwestAir how are flights looking for tomorrow morning from #Nashville BNA to Fort Lauderdale FLL
681460471,neutral,US Airways,@USAirways Can you follow so I can DM you
681679165,neutral,American,@AmericanAir what do kids aged 11 and 12 need to fly with AA internally within the usa Thanks for confirming
681453108,neutral,United,@united Hi if a premium ec upgrade was paid for &amp; then a mileage BF upgrade done is the prem Eco upgrade fare refunded
681449363,neutral,United,@united Please help I am in Ethiopia adopting a two year old child Have an existing confirmation # Need to add child to reservation
681461960,neutral,US Airways,@USAirways No worries I was able to read @stephenrodrick entire book while holding #TheMagicalStranger
681455523,neutral,Southwest,@SouthwestAir Are there any current promotions codes for Nashville Denver Thank you
681457078,neutral,Southwest,@SouthwestAir Where should I fly by May 3rd Plz advise
681455954,neutral,Southwest,"@SouthwestAir #IfThe80sNeverStopped we'd still be rocking out to this chart topping hit"" What The 80's are over"
681678507,neutral,American,@AmericanAir Any way that we could look at other options for today
681453455,neutral,United,@united ok thanks Where are you counters located And how Late Flight are they open
681448527,neutral,Virgin America,@VirginAmerica to jump into the Dallas Austin market @Dallas News
681462563,neutral,US Airways,@USAirways just noticed that I don't believe I saw a confirmation for a flight I bought a few weeks ago Def paid though #help #resend
681459839,neutral,Delta,"@JetBlue Flight 152 N559JB ""Here's Looking at Blue Kid"" departs @MCO enroute to @BostonLogan"
681457246,neutral,Delta,Sigh @JetBlue Our fleet's on fleek
681677783,neutral,American,@AmericanAir what about flight 1239
681456222,neutral,Southwest,@SouthwestAir Is there anyway to pay more to get priority boarding A 1 15
681454417,neutral,Southwest,@SouthwestAir That was Chantilly Paris France
681460411,neutral,US Airways,@USAirways Hi i have a travel question Could you please follow me so i can dm you
681460451,neutral,US Airways,@USAirways I have submitted my request I would appreciate a call by 9am eastern Thank you
681454834,neutral,Southwest,@SouthwestAir @MegElizabeth631 how you like the #redcarpet treatment
681458689,neutral,Delta,@JetBlue I used points can I get them back if I decide not to go
681455011,neutral,Southwest,@SouthwestAir Also will Southwest have any other specials like the one they are running now
681454823,neutral,Southwest,@southwestair Winter Weather for Denver extended for tomorrow by chance Even to Late Flightr in the day would be super helpful
681449187,neutral,United,@united is flight 587 from DFW to ORD currently on time I see an advisory that DFW may be affected by weather
681677456,neutral,American,@AmericanAir help
681677628,neutral,American,@AmericanAir Flight 1679 N76200 prepares for flight at @FlyTPA before departing for @fly2ohare
681679179,neutral,American,@AmericanAir why is it most first class passengers now request the sand which from coach
681451334,neutral,United,@united Phone
681458629,neutral,Delta,"@JetBlue offers free flights for ""Fly it Forward"" campaign via @usatodaytravel #travel #cause"
681678804,neutral,American,@AmericanAir Why did AA973 return to JFK Thanks
681448783,neutral,Virgin America,@VirginAmerica gives positive outlook but sees increased competition @Reuters
681460824,neutral,US Airways,@USAirways @AmericanAir taking off now if I don't have a private jet to bora bora by the time I land I'm calling Oprah
681460039,neutral,US Airways,@USAirways did you know that suicide is the second leading cause of death among teens 10 24
681452633,neutral,United,@united @Adam Karren @zj76 how did you save the $200 on checked snowboard Trying to check in this morning website wants $200 prem gold
681459988,neutral,Delta,@JetBlue I have a internal bleed in my foot and I am flying next Tuesday what should I Do these Leeds come randomly I
681457482,neutral,Delta,No they didn't @JetBlue Our fleet's on fleek
681462409,neutral,US Airways,@USAirways How will I change it
681456789,neutral,Southwest,@SouthwestAir can i take my electric skateboard on a domestic flight if so do same policies listed on your site for regular boards apply
681460505,neutral,US Airways,@USAirways can you priv chat to help chairman reroute
681461016,neutral,US Airways,@USAirways follow dm please
681456404,neutral,Southwest,@SouthwestAir I dunno my travel information like what
681678312,neutral,American,@AmericanAir #AmericanView The view of Oregon from seat 31F flight AA1469 2 22 15
681448314,neutral,Virgin America,@VirginAmerica hi I just booked a flight but need to add baggage how can I do this
681456981,neutral,Southwest,@SouthwestAir @gruber Finally
681458655,neutral,Delta,@JetBlue we are trying to go as far away from King'sCollegeLondon as possible for charity today Would you help us #jailbreak #RAG
681457312,neutral,Delta,@JetBlue Hi there any rough idea of when January 2016 flights will be made available
681455013,neutral,Southwest,@SouthwestAir will the Daytona 500 be available on free TV
681463206,neutral,American,@AmericanAir just disappointed with the Flight Booking Problems process and add l fees to sit together on a more crowded flight Not impressed so far
681448812,neutral,Virgin America,@VirginAmerica please contact me about portfolio left on flight VX 27 from JFK to SFO tonite seat 7AM Need it returned Call 914 329 0185
681452997,neutral,United,@united I'm on standby for my connecting flight 1st on the list NudgeNudge I'm told there are four slots open Save it for me Please
681457547,neutral,Delta,JetBlue reading the NYTimes @JetBlue Our fleet's on fleek
681679007,neutral,American,@AmericanAir anything you can do
681453410,neutral,United,@united I want a hotel room and a whiskey
681454664,neutral,Southwest,@SouthwestAir could you please tell me if there is a way to add a RR# to a flight that already took place
681678477,neutral,American,@AmericanAir check your DM please
681677375,neutral,American,@AmericanAir um down south has snow too #ATL
681449327,neutral,United,@united Our vacation's going to be ruined w 3 days of rain The change fee for 2 of us is nearly cost of original flight Can you help
681456488,neutral,Southwest,@SouthwestAir I will not have my passport in time for my trip Could I still fly with photo ID #thingsishouldknow #ifeeldumb
681459618,neutral,Delta,@JetBlue Statement on #Lufthansa Incentive Offer Stockhouse
681454498,neutral,Southwest,@SouthwestAir Hello SWA Who is your POC for partnerships with nonprofit organizations in BWI area
681458819,neutral,Delta,@JetBlue and The from @WSJ Team to Offer In #Flight Access to Journal Digital Journal
681453473,neutral,United,@united DCA EWR Flight #4372
681457994,neutral,Delta,@JetBlue is your partnership with Hawaiian live Earn Hawaiian miles flying Jetblue IF so how do I add @HawaiianAir to my JB Flight Booking Problems
681459790,neutral,Delta,@JetBlue I have the emails that they are on their way
681450369,neutral,United,@united What are the chances of my flight to EWR from PIT being Cancelled Flighted tomorrow
681456502,neutral,Southwest,@SouthwestAir Looking forward to out Power of Inclusion event with very special guests We will begin promptly at 11 30 a m #SWADiversity
681455091,neutral,Southwest,@SouthwestAir are you hiring for flight attendants right now
681678506,neutral,American,@AmericanAir Please follow me
681448798,neutral,Virgin America,@VirginAmerica brought it all the way across the country today I see
681453627,neutral,United,@united Is it possible to redeem miles for one part of a round trip itinerary without having to book two separate reservations
681452405,neutral,United,@united assume those benefits only apply to my own reservation Any way my partner on diff res can use them Can we combine res
681458995,neutral,Delta,@JetBlue Can I bring my dog on board
681453095,neutral,United,@united online inchecking able in the Netherlands ams
681458624,neutral,Delta,@JetBlue while in Haiti Id do food distribution for hundreds of hungry kids in nearby villages #flyingitforward
681459072,neutral,Delta,@JetBlue Has D C Thinking About Summer With New Nantucket Service Digital Journal
681453797,neutral,United,@united How much is baggage check for International flights
681679128,neutral,American,@AmericanAir its Adolfo Garcia
681454482,neutral,Southwest,@SouthwestAir I was not the one traveling I was asking for my sister who was waiting on my nephew in Midland flight eventually landed
681677258,neutral,American,@AmericanAir Here is the photo ;
681451600,neutral,United,@united So what's allowed or what's not allowed to be carried in my checked baggage
681455620,neutral,Southwest,@SouthwestAir I have a question re your ATL companion pass offer I know I need 3 revenue flight roundtrips What's a revenue flight thnx
681455257,neutral,Southwest,@SouthwestAir can u follow so I can DM a confirmation number I need confirmed to Cancelled Flight I will call to confirm Monday for refund
681457004,neutral,Southwest,@SouthwestAir landing early morning @BWI Airport after snowfall
681448996,neutral,Virgin America,@VirginAmerica Book out of town with fares from $59 way restr @JenniferDawnPro
681449007,neutral,United,@united flying gla mco in a few weeks How long do we have to be at airport for before departure for both international and domestic Ta
681452353,neutral,United,@united I just had an interview how long does it take before you hear back
681456597,neutral,Southwest,@SouthwestAir when will you have flights for October 2015 available
681454890,neutral,Southwest,@SouthwestAir Tell me the secrets to flying high #RedCarpet
681451717,neutral,United,@united I'm glad 1K means something lol
681678364,neutral,American,@AmericanAir is 2513 and 1555 on time or Cancelled Flightled
681458500,neutral,Delta,@JetBlue will I be charged a fee to do so
681463408,neutral,American,@AmericanAir I thought all those planes were retired #MD80
681448829,neutral,Virgin America,@VirginAmerica Flight Booking Problems flight to uphold my status match Do taxes on ticket count as earned status points #statusmatch #virginamerica
681451523,neutral,United,@united hey I missed my outbound flight can I still use my return ticket
681463322,neutral,American,@AmericanAir keeping AA up in the Air My crew chief cousin Alex Espinosa in DFW
681448780,neutral,Virgin America,@VirginAmerica Results Handily Exceed Forecasts @NYTimes
681453887,neutral,United,@united leisure Military personnel for safety reason R highly recommended to not travel in uniform
681679711,neutral,American,@AmericanAir please help us get home tomorrow
681454774,neutral,Southwest,@SouthwestAir Flight 3744 N284WN departs @FlyTPA enroute to @PHXSkyHarbor
681449151,neutral,United,@united I know this is probably a no but is there a way to get a cheaper airfare ticket if the flight is leaving in a few hours
681459083,neutral,Delta,"@JetBlue I want to enter the family pooling contest it says ""by 2 19"" on the website can I please enter still"
681458708,neutral,Delta,@JetBlue 266 at LGB in Sunny So Cal
681459581,neutral,Delta,@JetBlue can you DM
681679399,neutral,American,@AmericanAir Considering it was purchased on the 21st and I attempted to use it again on the 21st I believe it would fit these parameters
681458943,neutral,Delta,@JetBlue 108 to Portland Maine
681456017,neutral,Southwest,@SouthwestAir following My bad
681455585,neutral,Southwest,@SouthwestAir how many are left
681455441,neutral,Southwest,@SouthwestAir If you'd love to see more girls get inspired about becoming pilots RT our free Albuquerque event
681678983,neutral,American,@AmericanAir flight 1388 tomorrow 5 15 am status please thanks
681448609,neutral,Virgin America,@VirginAmerica can you please get me to the new york area before monday afternoon
681457697,neutral,Delta,@JetBlue I believe you have to follow me so I can send you a message
681463112,neutral,US Airways,@USAirways is there any way that you could hold flight 628 in CLT my husband is stuck in the security check line flight scheduled for 1PM
681449146,neutral,United,@united yes please Trying to get to POP in Newark now
681457474,neutral,Delta,@JetBlue Our fleet's on fleek NOOOOOOOOOOOOOOOOOO
681450926,neutral,United,@united tried that Cannot figure out where to go to get it
681451467,neutral,United,@united It appears there are six flights to Calgary tomorrow is this correct
681453914,neutral,United,@united am I allowed to bring a duffle bag and back pack as my carry on and personal item Flying out of NY
681457573,neutral,Delta,@JetBlue Our fleet's on fleek LOL
681679704,neutral,American,@AmericanAir yes and I would like a refund
681457436,neutral,Delta,@JetBlue Our non profit ARC would love tickets as we rely on airlines for extractions in saving abducted children and returning them Home
681456443,neutral,Southwest,@southwestair #ftw Hope they'll sing us a song on our flight to Phoenix today @ Terminal 2 Humphrey
681456559,neutral,Southwest,@SouthwestAir I left something on a plane landing at Midway last night because I am a responsible adult got a number for me to call TY
681457466,neutral,Delta,@JetBlue Our fleet's on fleek let's keep it professional
681462256,neutral,US Airways,@USAirways can you help me reroute my trip
681449018,neutral,United,@united yes David Allan send an email with this number KMM24999563V99860L0KM and case#8719519
681458503,neutral,Delta,@JetBlue The Opal Dragon book The Dragon ALI has woven his murdering ways from the Philippines to Australia
681448435,neutral,Virgin America,@VirginAmerica How can I watch the #Oscars2015 on my JFK &gt;SFO flight
681458329,neutral,Delta,@JetBlue we are on flight 751 and were returning to the gate can you provide any information
681449161,neutral,United,@united how about 3659 YUL ORD
681452822,neutral,United,@united Want to book a multi city fare Have miles for 1of 2 flights An option to pay for 1st flight with miles 2nd with UMP Visa Thanks
681678402,neutral,American,@AmericanAir flight 353
681679048,neutral,American,@AmericanAir what is the status of flight 1675 tomorrow
681677670,neutral,American,@AmericanAir just hoping praying for a safe flight They've had to stop and de ice our plane yet again
681455995,neutral,Southwest,@SouthwestAir can I get some luv with a fallow
681461433,neutral,US Airways,@USAirways at least they make you run so you want yo buy this fresh diet coke nice bizness plan Its all about marketing right
681452425,neutral,United,@united if I had a ticket refunded which I purchased for my brother to fly could I then used the refunded credit for me to fly Respond
681458976,neutral,Delta,@JetBlue I'm so ready to see N598JB n N775JB on my Island but on a weekend to capture it
681451069,neutral,United,@united can you put Russell Daiber on same ticket as well into premium Eco Appreciated
681462429,neutral,US Airways,@USAirways @AmericanAir been with US Airways since 03 back and forth Gatwick Charlotte then LHR Bit sad nostalgic way
681460884,neutral,US Airways,@USAirways I just reserved a flight with my companion certificate where do I mail the certificate for verification THX
681677437,neutral,American,@AmericanAir Not here yet but I plan on it If you could have them fly low and slow right in front of me that would be great ;
681678919,neutral,American,@AmericanAir 48 hours and still no bag Could have flown to Costa Rica and back by now I had gifts for my family in my bags
681678521,neutral,American,@AmericanAir I meant can you use the 50k bonus sign up mileage for Alaska flights or only American
681458284,neutral,Delta,@jetblue that's cause we're TrueBlue It's ur #love that keeps liftin' me #higherandhigher
681454582,neutral,Southwest,@SouthwestAir I knew I was correct
681454579,neutral,Southwest,@SouthwestAir opened online applications for Fall 2015 intern positions throughout the company Apply via
681678823,neutral,American,@AmericanAir Reebooked for tomorrow in AA 1389 LV DFW at 810 am arriving 12 50pm; still open this flight
681449071,neutral,United,@united your announcement for pre boarding only addresses mobility My disability requires me to travel with a lot of stuff Do I preboard
681452446,neutral,United,@united mine is GJQX6J husband is A587CW Can't DM for some reason
681457428,neutral,Delta,@JetBlue Our fleet's on fleek SMH
681449017,neutral,United,@united Just submitted my response on the link you sent
681458807,neutral,Delta,@JetBlue is flt 1202 delayed
681678624,neutral,American,@AmericanAir Will 2396 be Cancelled Flightled tonight
681458887,neutral,Delta,@JetBlue are there any food places open at the JFK T5 24
681457520,neutral,Delta,RT @JetBlue Our fleet's on fleek
681452402,neutral,United,@united FYI went through this on similar flight last week
681458816,neutral,Delta,@JetBlue well I'm not sure I'm that bold lol or are you saying you didn't believe me P
681456410,neutral,Southwest,@SouthwestAir will do #heart #flying
681458027,neutral,Delta,@JetBlue I usually do but I didn't make the Flight Booking Problems this time that'll teach me Yea I have that going for me at least haha
681457058,neutral,Southwest,@SouthwestAir trying to fly out of Nashville tomorrow How is it looking
681456816,neutral,Southwest,@SouthwestAir Hi there I just got my known traveler# and would like to add it to a flight that I already purchased What's my best option
681459853,neutral,Delta,@JetBlue Hi Does my upcoming flight 2168 from West Palm to HPN have Fly Fi
681677309,neutral,American,@AmericanAir I thought all those planes were retired #MD80
681454888,neutral,Southwest,@SouthwestAir I would love a 1 #RedCarpet treatment
681451294,neutral,United,@united what's with the layover in Canada from the UA125 Is that scheduled
681459633,neutral,Delta,@JetBlue 1951 BOS to ORD
681460568,neutral,US Airways,@USAirways I'm shutting my data off for the flight I want some response by the time I land You have 2 hours
681458060,neutral,Delta,@JetBlue Perhaps you need to start recruiting @msbgu ;
681462521,neutral,US Airways,@USAirways Flight US 723 from @DublinAirport to @PHLAirport passing over @LoveLoughNeagh at 20 000 ft this morning
681458716,neutral,Delta,@JetBlue Airways Corporation Insider Trading Update Rock Hill Daily
681459735,neutral,Delta,@JetBlue Dumps Amex Nassau News Live
681679614,neutral,American,@AmericanAir hey guys DMed you a question about when 500 mile upgrades post after earning Hope to use tomorrow
681677936,neutral,American,"@AmericanAir upgraded to 1st class Inquired about red wine ""Sauvignon blanc &amp; I can't pronounce the other one "" Couldn't describe"
681455793,neutral,Southwest,@SouthwestAir Just realized my Luv Voucher expired today Any chance of getting some luv with an extension Please #VeryLoyalCustomer
681455504,neutral,Southwest,@SouthwestAir is the contest over for Destination Dragons I want to try to do everything I can to go
681462518,neutral,US Airways,@USAirways any chance of making #561
681453169,neutral,United,@united @perfectomobile You really shouldn't use the word 'crashing ' Just sayin'
681458121,neutral,Delta,@JetBlue Promo Watch Phone $33 at Amazon check
681452438,neutral,United,@united bagage which i take to in the cabin i dont need to check in correct
681453803,neutral,United,@united #sfo #ClearVision #TV4U @ United Terminal SFO Airport
681678300,neutral,American,@AmericanAir DM sent
681455765,neutral,Southwest,@SouthwestAir how about some sweet promo code to help me visit my family Please Lol
681454141,neutral,United,@united The guidelines say 10x9x17 my bag is 20x15 7x8 7 so it's a bit taller than the guidelines Is that gonna be a problem
681677555,neutral,American,@AmericanAir hi when will your next set of flights be out for next year from Dublin
681452423,neutral,United,@united this is for a check in luggage Employee told me not to include wheels in the dimensions
681455442,neutral,Southwest,@SouthwestAir at troubadour with @Imaginedragons #DestinationDragons
681451374,neutral,United,@united I see two flights with two seats in the morning can we get on those
681454562,neutral,Southwest,@SouthwestAir I have a few questions about flying with my Maltese puppy Can you DM me
681459036,neutral,Delta,@JetBlue do you do any discounts for volunteer firefighters
681455988,neutral,Southwest,@SouthwestAir do you have any flights from NAS BWI ton March 23
681462371,neutral,US Airways,@USAirways can I bring a copy or photo of my baby's birth certificate for the flight I feel uncomfortable traveling with the real thing
681458848,neutral,Delta,@JetBlue's CEO battles to appease passengers and Wall Street Waterbury Republican American
681678741,neutral,American,@AmericanAir Hi guys can you tell me what the emergency is for #AA65 diverting to #Heathrow from Zurich New York Thanks John
681678251,neutral,American,@AmericanAir due to road conditions
681454270,neutral,United,@united i need my confirmation number Can you give it to me
681452431,neutral,United,@united need to add service dog to my itinerary for tomorrow
681453853,neutral,United,@united 6344 6373 Sfo Dfw also 1576 SFO ORD
681448905,neutral,Virgin America,@VirginAmerica no A's channel this year
681449613,neutral,United,@united the person is currently bettween gates 71A and 73 in LAX
681448937,neutral,Virgin America,@VirginAmerica @AmericanAir can u help with flights to get a 2y old battling cancer who needs treatment in @FreyaBevan Fund
681679538,neutral,American,@AmericanAir Next Friday I'll take AA3074 to LGA Sat morning US1951 US874 Do I have to take my bags at LGA or I get them to my final dest
681450103,neutral,United,@united Left item n the seatback on UA1260 Is there any way to call DCA to ask if they have the item Already submitted lost &amp; found report
681678896,neutral,American,@AmericanAir I left something on my flight from ORD to SFO earlier today and believe it's on the plane back at ORD now Please help
681458422,neutral,Delta,@JetBlue do bags still fly for free anymore
681450540,neutral,United,@united I am UA elite Gold and have a UA Chase pres plus credit card How many EQM's do I need to get Platinum Elite
681459523,neutral,Delta,@JetBlue Airways Corporation Price Target Update Stafford Daily
681457370,neutral,Delta,@JetBlue Our fleet's on fleek this happened
681449698,neutral,United,@united hi guys do you have a general enquires email address please Thanks David
681451828,neutral,United,@United lounge @ #Heathrow Used by @AirNZUSA
681451003,neutral,United,@united ah that would explain why crew didn't seem particularly distressed when we pointed it out It was a little startling at first
681452704,neutral,United,@united got it look forward to hearing from you soon
681455624,neutral,Southwest,@SouthwestAir hello I was talking with @SouthwestVerity but it says you moved here they sent me a voucher but does not work can u help
681458651,neutral,Delta,@JetBlue by any chance do u offer fresh guacamole on your flights
681456485,neutral,Southwest,@SouthwestAir planning a family trip to Orlando in May and trying to figure out when to book to get the best rate Any Suggestions
681449868,neutral,United,@united It's not my first time flying to the US I have medical info Looking for practical like my adapted seat cushion allowed on
681456462,neutral,Southwest,@SouthwestAir Any possible chance of SWA bringing back service between LGA BWI It would make it much easier to connect to the west coast
681678733,neutral,American,@AmericanAir is flight 2413 to LA delayed
681457160,neutral,Delta,@JetBlue Submitted hoping for quick decision tied to another donation we just received Proposal 27th Annual Gala Org Boundless Readers
681449466,neutral,United,Need more info on that @united @momsgoodeats We have great amenity kits PJ's not included We status match AA KP
681459571,neutral,Delta,@JetBlue #FlyingItForward I'd fly to Port au Prince Haiti to help with the on going earthquake relief efforts Still lots to do there
681461264,neutral,US Airways,@USAirways got transf to Dividend Miles need to change flight Grandma just passed need to change ticket ASAP Update on wait time
681454724,neutral,Southwest,@SouthwestAir We invite to Fallow @HelacoHLC learn about our activities Prevention Programs of Health by Condom Rito Family We R 501 C 3
681460595,neutral,US Airways,"@USAirways Am I allowed to carry on a suit bag and carry on bag My suit bag will hang like a jacket would It is soft sided 48"""
681461777,neutral,US Airways,@USAirways Okee doke
681458765,neutral,Delta,@JetBlue do you have direct flights to and from Bos to St Lucia or Antigua
681455437,neutral,Southwest,@SouthwestAir I have a flight on Sunday the 22nd to Columbus from Denver I just got a travel alert on my southwest app Is the rescheduling
681457166,neutral,Delta,@JetBlue Ok and in Dominican Republic what numbers
681457471,neutral,Delta,@JetBlue Our fleet's on fleek #foh
681452656,neutral,United,@united Hi My 2 23 flight from CUN EWR shows a departure of 2 55pm on my United app Can you confirm Doesn't look correct Thanks
681459837,neutral,Delta,@JetBlue knew that has to be done at the Gate correct If so what time does gate open
681452173,neutral,United,@united Will the airline refuse my Canadian passport with less than 6 months remaining validity Going to US
681453814,neutral,United,@united this is me and my partners first trip to #NYC I bought the tickets at the same time Please seat us next to each other ConF# ILC0HP
681449880,neutral,United,@United States faundation was by faith Judeo Cristian @Not it was by ideologias @
681461857,neutral,US Airways,@USAirways Flight 1815 N747UW arrives at @FlyTPA following flight from @PHLAirport
681449380,neutral,United,@United an idea monitor mileage members travel patterns enough to know when they change jobs lose status and make the transition easier
681455455,neutral,Southwest,@SouthwestAir Do you still offer discounts on seats for children under 2 We would rather put him in a seat than in a lap
681459020,neutral,Delta,@JetBlue Airways Corporation NASDAQ JBLU Update @JetBlue says #Lufthansa Markets Bureau
681455850,neutral,Southwest,@SouthwestAir to the rescue Sundown in Chicago Next stop San Antonio
681452877,neutral,United,@united Bought a round trip to Chicago two days ago today the same flight is half that Is there any way for me to get that discount
681463385,neutral,American,@AmericanAir I know Just a little cold weather humor
681457345,neutral,Delta,At the airport ready to get this @JetBlue red eye going Soooooo sleepy #NoPlaceLikeHome #eventhoughits2degreesathome
681457583,neutral,Delta,You know what RT @JetBlue Our fleet's on fleek
681677978,neutral,American,@AmericanAir Is there a way I can get a record of all the flights I've taken with you
681677500,neutral,American,@AmericanAir @USAirways Yes obviously It just stinks that 4pm is the one option when she was supposed to fly at 7AM YESTERDAY
681457439,neutral,Delta,@JetBlue RT @WMCActionNews5 New airline expected to make its way to MEM
681449513,neutral,United,@united Greetings UA Club member here Any idea if I can use the Air Canada Lounge at YVR Flying UA tomorrow
681448764,neutral,Virgin America,When are you guys going to start flying to Paris @VirginAmerica @LizaUtter You're welcome
681451189,neutral,United,@united Was on NH10 on United ticket rerouted to IAD due to weather in JFK Can you get us home on United 5713 or 3277
681460079,neutral,US Airways,@USAirways is there a phone number or email address to customer service
681455533,neutral,Southwest,@SouthwestAir I would be eternally grateful for tickets to the Vegas show God bless
681448498,neutral,Virgin America,@VirginAmerica my drivers license is expired by a little over a month Can I fly Friday morning using my expired license
681677485,neutral,American,@AmericanAir and is there a delay on our connection to pns
681458357,neutral,Delta,@JetBlue should I expect delays at dca for 7am departure Going to Orlando on flight 723
681453569,neutral,United,@united hi I just bought a flight with united through ebokeers from Paris to Miami Do I have any chance to check that everything is ok
681457688,neutral,Delta,@JetBlue HE is a lap infant 4 mons old
681453142,neutral,United,@united I have 2d and 3d embossed badges and patches superior to the ones you are currently using
681450223,neutral,United,@united whats UA 1205 lax newark
681458643,neutral,Delta,@JetBlue's CEO battles to appease passengers and Wall Street Waterbury Republican American
681678655,neutral,American,@AmericanAir is DFW accepting any arrivals or departures today
681453413,neutral,United,@united flight gotta make this connector
681455110,neutral,Southwest,@SouthwestAir I'm ready for #MayweatherPacquiao in Vegas May 2nd
681462145,neutral,US Airways,@USAirways Will you guys be offering no fee changes for flights out of DCA tomorrow afternoon
681454412,neutral,Southwest,@SouthwestAir can you please make sense of the companion promo How to we set it up
681459958,neutral,Delta,@JetBlue how do I get a copy of my last flight showing original time and delay I need it for work Thanks
681452673,neutral,United,@united checked in boardingpass w no checkin bagage guess i'm all set
681459569,neutral,Delta,@JetBlue I like Marie Harf go to Iraiq find ISIS and spread good and offer resume service to ISIS in order to find jobs @marieharf
681453286,neutral,United,@united Trying to locate passenger that landed 2 hrs ago in @HeathrowAirport UA938 can you assist Is flight still in customs PLEASE help
681461774,neutral,US Airways,@USAirways need seat assignments for one leg of family's return flight can you please help via Twitter PM
681454519,neutral,Southwest,@SouthwestAir Do you know the reason flight #336 from Dallas to Midland was diverted to Lubbock Was suppose to be direct to Midland
681457397,neutral,Delta,@JetBlue if i ask ask the pilot will he tell me the name of our aiecraft
681463180,neutral,US Airways,@USAirways how's us 1797 looking today
681456711,neutral,Southwest,@SouthwestAir can I use points to book a rental car
681458843,neutral,Delta,@JetBlue's CEO battles to appease passengers and Wall Street Lake Wylie #Pilot
681457484,neutral,Delta,@JetBlue How do I know if my flight was deemed a dark flight
681463118,neutral,US Airways,@USAirways will my known traveler no transfer over from @AmericanAir when I check in at t 24 as an AA elite I can get choice seats
681448489,neutral,Virgin America,@VirginAmerica is your website ever coming back online
681679448,neutral,American,@AmericanAir check your dm pls
681450180,neutral,United,@united Group 2 line gets longer every week Almost no one left for Groups 3 5 anymore Time to make Explorer Card Group 3
681450442,neutral,United,@united is it possible to add a Known Traveler Number to my ticket after Flight Booking Problems
681461881,neutral,US Airways,@usairways Does anyone know the hold times for USAirways reservations
681456395,neutral,Southwest,@SouthwestAir do you have any info about when #DestinationDragons winners will be announced me &amp; my best friend are hoping to win thanks
681449283,neutral,United,@united Deep Vein thrombosis
681459742,neutral,Delta,@JetBlue Anywhere warm cause its freezing in NYC
681677261,neutral,American,@AmericanAir what's the status of flight 1357 out of sju
681448849,neutral,Virgin America,@VirginAmerica i would like help with some flights please
681457292,neutral,Delta,@JetBlue I believe that the website said I could receive credit for upcoming flights since I Cancelled Flighted my last one Is this true
681455625,neutral,Southwest,@SouthwestAir I am following you now
681457457,neutral,Delta,@JetBlue lmfao
681456950,neutral,Southwest,@SouthwestAir followed
681453160,neutral,United,@united I'm a UA 1k I think it's @iamtedking who was looking for help
681455670,neutral,Southwest,@SouthwestAir Hi there We re flying SWA today Our son has a peanut allergy Any way to request the crew not serve peanuts on flight Thx
681461981,neutral,US Airways,@USAirways Can you help me add a AAdvantage number and known traveler number to a reservation
681453791,neutral,United,@united please help Left my iPad Air 2 on my flight from NYC to Paris yesterday and can t get in touch with anyone locally What to do
681451546,neutral,United,@united it is possible to make a ticket change via Twitter Traveling internationally and can't make calls Thanks in advance
681459744,neutral,Delta,@JetBlue flights 1970 1366 and 1552 will fly over after 1 am on your way into @BostonLogan mind taking ocean approach so we can sleep
681453005,neutral,United,@united Just got interrogated at the United Club Chicago #UnitedAirlines #rude #PoorForm
681458679,neutral,Delta,@JetBlue DCA to Nantucket Washington Business Journal
681451371,neutral,United,@united I have a question
681450083,neutral,United,@united can I request a ticket change through twitter
681451337,neutral,United,@united Pick
681456567,neutral,Southwest,@SouthwestAir In my letters to follow I will be sure to include my Rewards Number twitter handle and email address
681455536,neutral,Southwest,@SouthwestAir PLEASE HELP I would die to see the Vegas show It would be amazing to hear their songs for real
681457549,neutral,Delta,@JetBlue why bro
681454897,neutral,Southwest,@SouthwestAir and how does one obtain this companion pass
681449070,neutral,United,@united Cancelled Flighted our flight didn't rebook us on added flight now have to drive from a Denver to KC thanks
681459897,neutral,Delta,@JetBlue are we good
681457513,neutral,Delta,You don't have to do this @JetBlue Our fleet's on fleek
681454385,neutral,Southwest,@SouthwestAir I have a 5 30 flight out of Birmingham tomorrow night Can I reschedule it for an earlier flight because of the expected snow
681448262,neutral,Virgin America,@VirginAmerica @ladygaga @carrieunderwood After last night #tribute #SoundOfMusic #Oscars2015 @ladygaga I think @carrieunderwood agree
681678582,neutral,American,@AmericanAir I just sent a DM
681457475,neutral,Delta,@JetBlue hi guys do you have a general enquires email address please Thanks David
681459630,neutral,Delta,@JetBlue When I checked yesterday it looked like it did Did something change
681461046,neutral,US Airways,@USAirways do you have an email
681453734,neutral,United,@united it's operated by united as it's a heathrow Newark flight
681458011,neutral,Delta,As soon as I can sending my son home with you Saturday @JetBlue
681455566,neutral,Southwest,@SouthwestAir any chance they will change this to include Northeast airports JetBlue has
681457607,neutral,Delta,@JetBlue Our fleet's on fleek
